date,wealth,gross_return,net_return,turnover,friction_cost,equity_cap
2016-07-11,104.05294247343141,0.042723434975501906,0.040529424734314125,1.4626734941251884,0.0021940102411877826,0.6
2016-08-09,106.6963290463541,0.02621182859932869,0.0254042462431818,0.5383882374312596,0.0008075823561468895,0.6
2016-09-08,108.73466233991398,0.019610384771667988,0.019104062077658947,0.3375484626726931,0.0005063226940090397,0.6
2016-10-07,114.05774390789989,0.049344855689016365,0.04895478087148963,0.26004987835115667,0.000390074817526735,0.6
2016-11-09,108.44378214700012,-0.048753255013024854,-0.04922034724299793,0.31139481998205326,0.0004670922299730799,0.6
2016-12-09,108.45664907937231,0.0006188517527949688,0.00011865071576655766,0.3334673580189408,0.0005002010370284112,0.6
2017-01-10,113.78502407325104,0.04919420039240707,0.04912907635546847,0.04341602462573846,6.512403693860769e-05,0.6
2017-02-09,116.05921042957951,0.02039360748348762,0.01998669310703336,0.2712762509695059,0.0004069143764542589,0.6
2017-03-14,116.46477537195271,0.0036478255601506415,0.003494465806479725,0.10223983578061094,0.0001533597536709164,0.6
2017-04-12,121.20980728031199,0.04081868293612656,0.04074220632981177,0.05098440420985955,7.647660631478933e-05,0.6
2017-05-16,112.98203239026196,-0.06779171598551648,-0.06788043867623945,0.05914846048198448,8.872269072297672e-05,0.6
2017-06-14,118.26349936849199,0.04691682080251014,0.046746078703796164,0.11382806580931766,0.00017074209871397649,0.6
2017-07-13,122.85763248262309,0.03934064907523416,0.03884658528339699,0.329375861224777,0.0004940637918371656,0.6
2017-08-11,131.60816498756378,0.07171035914196988,0.07122498072049674,0.3235856143154317,0.0004853784214731476,0.6
2017-09-11,132.29277159166512,0.005294884339679395,0.005201855098929623,0.0620194938331813,9.302924074977194e-05,0.6
2017-10-10,130.0013525344307,-0.01724893918677395,-0.01732081828557567,0.047919399201147184,7.187909880172077e-05,0.6
2017-11-08,135.68991864948524,0.04436762095913105,0.04375774562459184,0.4065835563594759,0.0006098753345392139,0.6
2017-12-07,142.48753558116096,0.050754619297685544,0.05009669840863692,0.43861392603241617,0.0006579208890486243,0.6
2018-01-08,141.86166143041928,-0.0038491674514775642,-0.00439248351225206,0.36221070718299736,0.0005433160607744961,0.6
2018-02-06,145.68822479456952,0.027477953711797065,0.026973907718027886,0.33603066251278735,0.000504045993769181,0.6
2018-03-09,146.56296174517567,0.006928675879777968,0.006004170562443118,0.6163368782232337,0.0009245053173348505,0.6
2018-04-10,152.05153256124987,0.037926132117638955,0.03744855283162894,0.31838619067334223,0.00047757928601001336,0.6
2018-05-10,137.9005412099735,-0.09293940376881582,-0.09306707477990088,0.08511400739003722,0.00012767101108505582,0.6
2018-06-11,140.6664064200261,0.02040175085649687,0.020056956889249567,0.22986264483153473,0.0003447939672473021,0.6
2018-07-11,148.38069722531827,0.05502064950542196,0.05484103135653789,0.11974543258938145,0.00017961814888407216,0.6
2018-08-09,147.20145428766537,-0.007816328617669566,-0.007947414722429859,0.08739073650686208,0.00013108610476029312,0.6
2018-09-10,157.64767254739255,0.07139379326483652,0.07096545554035678,0.2855584829864983,0.0004283377244797474,0.6
2018-10-09,158.30450658833266,0.004936825020011915,0.004166468367889531,0.5135711014149223,0.0007703566521223836,0.6
2018-11-09,156.51445090723988,-0.010833668976414246,-0.011307673544302569,0.3160030452588822,0.00047400456788832326,0.6
2018-12-12,165.18064614983038,0.055835540568276665,0.055369936720582026,0.31040256512976044,0.0004656038476946407,0.6
2019-01-16,170.41967181304742,0.03223258831340359,0.031716946175794,0.34376142507305857,0.0005156421376095879,0.6
2019-02-15,171.4265784646877,0.006385273614040399,0.005908394500048654,0.31791940932782975,0.00047687911399174463,0.6
2019-03-20,165.34132348487591,-0.0350312295861801,-0.035497733398822326,0.3110025417614817,0.0004665038126422225,0.6
2019-04-18,161.49093061691644,-0.023118076355273187,-0.023287541110747715,0.11297650364968564,0.00016946475547452848,0.6
2019-05-21,171.5921658136504,0.0634498549800473,0.06254986059059738,0.5999962596332817,0.0008999943894499226,0.6
2019-06-19,174.9569814650246,0.020125397766026065,0.01960937805883506,0.34401313812733875,0.0005160197071910082,0.6
2019-07-22,166.24159182237292,-0.049814471932884574,-0.049814471932884574,0.0,0.0,0.6
2019-08-20,170.59301056404954,0.0267019660274026,0.026175271145899893,0.35112992100180684,0.0005266948815027103,0.6
2019-09-18,171.11995991254332,0.003575840400467767,0.0030889269539910516,0.32460896431781006,0.0004869134464767151,0.6
2019-10-17,174.7412134230393,0.021638417104387964,0.021162075495732693,0.31756107243684656,0.0004763416086552699,0.6
2019-11-18,184.61525627581435,0.05701425312556441,0.056506662963765074,0.33839344119955705,0.0005075901617993356,0.6
