date,wealth,gross_return,net_return,turnover,friction_cost,equity_cap
2024-01-09,101.71425262506564,0.018359192918086187,0.017142526250656362,0.8111111116198841,0.0012166666674298262,0.6
2024-02-07,97.51918498874335,-0.04096606722139284,-0.041243655909127555,0.18505912515647455,0.00027758868773471184,0.6
2024-03-11,99.03556337884582,0.01591380747473048,0.015549539203773177,0.2428455139715355,0.00036426827095730326,0.6
2024-04-10,98.57105023239092,-0.004291227229587635,-0.004690367082357817,0.2660932351801212,0.0003991398527701818,0.6
2024-05-10,97.03977852853286,-0.015050920984716276,-0.015534700099551796,0.3225194098903461,0.0004837791148355192,0.6
2024-06-11,99.09591259119334,0.021235609971125502,0.021188569201607492,0.03136051301200647,4.704076951800971e-05,0.6
2024-07-10,100.35386988787242,0.013165130520321311,0.012694340904539728,0.3138597438543889,0.0004707896157815834,0.6
2024-08-08,107.31679797880318,0.06986430817885814,0.06938375270142148,0.32037031829110263,0.00048055547743665393,0.6
2024-09-06,105.45207030793405,-0.017306734452050887,-0.017375916035413556,0.04612105557511321,6.918158336266982e-05,0.6
2024-10-07,105.15575234765232,-0.0027632255482596957,-0.0028099776459242286,0.03116806510968855,4.675209766453283e-05,0.6
2024-11-05,106.21476885615749,0.010533631369217922,0.010070932734178724,0.30846575669279785,0.0004626986350391968,0.6
2024-12-06,106.80425393213422,0.006018320424754808,0.005549935120369588,0.31225686959014665,0.00046838530438522,0.6
2025-01-10,107.4091727239698,0.0056638080372712896,0.0056638080372712896,0.0,0.0,0.4
2025-02-10,106.3463527821984,-0.009451439982232301,-0.00989505751527153,0.2957450220261528,0.00044361753303922923,0.4
2025-03-13,105.0594380666778,-0.011606197917174987,-0.012101164561385942,0.3299777628073032,0.0004949666442109548,0.4
2025-04-11,106.41675579578144,0.013385484074752929,0.012919522073230483,0.3106413343482971,0.0004659620015224457,0.4
2025-05-15,107.53608968476203,0.011268408340398661,0.010518398917635258,0.5000062818422685,0.0007500094227634027,0.4
2025-06-13,107.08884938344609,-0.00402338675455749,-0.004158978651976343,0.09039459827923586,0.00013559189741885378,0.4
2025-07-15,107.65049885660497,0.0054045630557924,0.0052447054608629525,0.10657172995296478,0.00015985759492944716,0.4
2025-08-13,109.2392062391059,0.015172201675351493,0.014758012265388145,0.2761262733088989,0.00041418940996334835,0.4
2025-09-11,110.16892214735834,0.008752737386534148,0.008510826289028986,0.16127406500344207,0.0002419110975051631,0.4
2025-10-10,113.96391747124741,0.03468573718863022,0.03444705866154347,0.15911901805783119,0.0002386785270867468,0.4
2025-11-10,114.82357933618833,0.007590566145144972,0.007543281101738112,0.03152336227124057,4.7285043406860855e-05,0.4
2025-12-10,118.25008360129074,0.03016138434347604,0.029841468842127388,0.21327700089909976,0.00031991550134864965,0.4
2026-01-14,128.5633668431429,0.08736743738777264,0.08721586427478488,0.10104874199183943,0.00015157311298775916,0.4
2026-02-12,122.95783502155396,-0.04347160926227667,-0.04360131473865419,0.0864703175850129,0.00012970547637751936,0.4
2026-03-17,129.2659299607216,0.05144823709442825,0.051302911588040366,0.09688367092525497,0.00014532550638788247,0.4
2026-04-16,125.72159078150403,-0.02695919762000265,-0.02741897405058342,0.30651762038718167,0.0004597764305807725,0.4
2026-05-19,122.97522456286784,-0.021682024669292144,-0.021844825551159276,0.10853392124475411,0.00016280088186713116,0.4
