date,wealth,gross_return,net_return,turnover,friction_cost,equity_cap
2024-01-09,101.5422937028342,0.016639603695822958,0.015422937028342187,0.8111111116538463,0.0012166666674807696,0.6
2024-02-07,97.35152242682763,-0.04096606389110813,-0.041271189798715316,0.20341727173812682,0.00030512590760719025,0.6
2024-03-11,99.59567098117871,0.023145806448712225,0.023052012936293338,0.06252900827925734,9.379351241888601e-05,0.6
2024-04-10,99.20214670214172,-0.003951218714228655,-0.003951218714228655,0.0,0.0,0.6
2024-05-10,97.65780344088726,-0.01505092098966787,-0.015567639537997122,0.34447903221950105,0.0005167185483292516,0.6
2024-06-11,99.72703268603898,0.021235611219047934,0.021188570418791366,0.03136053350437891,4.7040800256568365e-05,0.6
2024-07-10,100.96313853168436,0.01284489246033682,0.012394892461474339,0.299999999241654,0.000449999998862481,0.6
2024-08-08,107.99342162393815,0.06986430469773741,0.06963217659925976,0.15475206565177055,0.00023212809847765584,0.6
2024-09-06,106.11693702156234,-0.017306734295268633,-0.017375915811893013,0.04612101108292023,6.918151662438035e-05,0.6
2024-10-07,105.8013702515595,-0.0029270123105078483,-0.0029737644042506315,0.031168062495188963,4.675209374278344e-05,0.6
2024-11-05,106.65160863243175,0.00810446294054179,0.008036175513139914,0.04552495160125093,6.82874274018764e-05,0.6
2024-12-06,106.1409281663308,-0.004353257743334393,-0.00478830533031134,0.2900317246512983,0.00043504758697694745,0.6
2025-01-10,106.69284579404828,0.005628642346579227,0.005199856805968372,0.2858570270739029,0.0004287855406108544,0.6
2025-02-10,105.63699778785525,-0.009451489485374887,-0.009896146253621898,0.29643784549800767,0.0004446567682470115,0.6
2025-03-13,104.34122241879783,-0.011766199667432309,-0.012266302490531443,0.33340188206608967,0.0005001028230991345,0.6
2025-04-11,108.09272834614575,0.036870096470902336,0.03595420717125943,0.6105928664286011,0.0009158892996429017,0.6
2025-05-15,105.40074911861709,-0.024091484169790345,-0.024904350817273595,0.5419110983221678,0.0008128666474832517,0.6
2025-06-13,102.96381819089922,-0.022755267073828467,-0.023120622463274607,0.24357025963075926,0.0003653553894461389,0.6
2025-07-15,103.86805859631744,0.009207181258771069,0.008782118042104117,0.28337547777796723,0.00042506321666695087,0.6
2025-08-13,105.39756346775432,0.015172201682315478,0.014725459319320748,0.29782824199648616,0.00044674236299472925,0.6
2025-09-11,106.49265466325171,0.010390099727802804,0.010390099727802804,0.0,0.0,0.6
2025-10-10,110.20674481789263,0.0348764914010784,0.0348764914010784,0.0,0.0,0.6
2025-11-10,111.19469101907893,0.009031898817254413,0.008964480375668516,0.04494562772393183,6.741844158589776e-05,0.6
2025-12-10,113.93975497885324,0.02553554253638013,0.02468700559906515,0.5656912915433185,0.0008485369373149778,0.6
2026-01-14,128.8750193783357,0.13113411431016142,0.13108036262017927,0.0358344599880995,5.375168998214925e-05,0.6
2026-02-12,119.81392350372248,-0.07017974135192195,-0.07030917177217072,0.08628694683251384,0.00012943042024877077,0.6
2026-03-17,129.4485855103989,0.08051810679472582,0.0804135423073522,0.06970965824907563,0.00010456448737361344,0.6
2026-04-16,122.49910337128391,-0.05317002344489907,-0.05368526903337031,0.343497058980822,0.000515245588471233,0.6
2026-05-19,120.00372878634046,-0.020053740853075097,-0.02037055387564913,0.21120868171602192,0.00031681302257403286,0.6
