date,wealth,gross_return,net_return,turnover,friction_cost,equity_cap
2021-07-12,98.37609185321803,-0.015389081671977278,-0.016239081467819744,0.5666665305616445,0.0008499997958424667,0.8
2021-08-10,93.43636410601769,-0.049758457365358,-0.050212685360286995,0.30281866328599527,0.0004542279949289929,0.8
2021-09-09,89.85185092739894,-0.03787078432426061,-0.03836314921834486,0.3282432627228372,0.0004923648940842559,0.8
2021-10-08,87.55186807823259,-0.02482393899358515,-0.02559750105787765,0.5157080428616675,0.0007735620642925012,0.8
2021-11-10,90.985128064774,0.040253271524589795,0.03921401178411867,0.692839826980747,0.0010392597404711205,0.8
2021-12-10,92.33549549063476,0.015047180865675136,0.014841628017486543,0.13703523212572846,0.0002055528481885927,0.6
2022-01-12,95.41378986613631,0.033814483218754354,0.033338147579592116,0.3175570927748233,0.00047633563916223495,0.6
2022-02-10,96.72658943861471,0.013811857034118802,0.013759012972026556,0.03522937472816427,5.284406209224641e-05,0.6
2022-03-15,99.12038270097422,0.02520433040970449,0.02474803749674923,0.3041952753035071,0.00045629291295526067,0.6
2022-04-13,101.30078587286692,0.022451102850313154,0.021997525760877327,0.30238472629055213,0.0004535770894358282,0.6
2022-05-16,101.00755488157353,-0.002839947131538567,-0.0028946566284430825,0.03647299793634361,5.470949690451541e-05,0.4
2022-06-14,101.39286992106113,0.004256625479964082,0.0038147150471997825,0.29460695517619984,0.00044191043276429977,0.4
2022-07-14,110.0772873334115,0.0861183750725445,0.08565116481180163,0.31147350716191236,0.00046721026074286856,0.4
2022-08-12,112.30611575921553,0.02040387705167035,0.0202478502132158,0.10401789230303331,0.00015602683845454996,0.4
2022-09-13,113.3787189226058,0.009619375700218313,0.009550710182960338,0.0457770115053171,6.866551725797565e-05,0.4
2022-10-13,109.25447664416937,-0.036082076062469826,-0.03637580595042439,0.19581992530304126,0.0002937298879545619,0.4
2022-11-14,107.04816098939992,-0.01967642405216774,-0.02019428148427449,0.3452382880711664,0.0005178574321067496,0.4
2022-12-14,110.24200965642484,0.030108390617573866,0.029835623867851255,0.18184449981507497,0.00027276674972261247,0.4
2023-01-13,114.38891521847857,0.03841899964966644,0.037616382130349194,0.5350783462114994,0.0008026175193172492,0.4
2023-02-13,112.679929425301,-0.014857754828640601,-0.014940134626799079,0.05491986543898525,8.237979815847787e-05,0.4
2023-03-16,116.83549250820478,0.037024267706806224,0.036879354682757666,0.09660868269903705,0.0001449130240485556,0.4
2023-04-17,119.49903670143394,0.02296880970250359,0.02279738918413089,0.1142803455818007,0.00017142051837270106,0.4
2023-05-18,125.06925099909222,0.04679678259055087,0.04661304769824524,0.1224899282037525,0.00018373489230562876,0.4
2023-06-19,123.88050796652922,-0.009399757174905488,-0.009504678592595297,0.06994761179320606,0.0001049214176898091,0.4
2023-07-18,125.46925653154575,0.013166874110246196,0.012824847032801914,0.228018051629521,0.00034202707744428147,0.4
2023-08-16,127.63487028374574,0.017582003457141893,0.017260114645339452,0.21459254120162619,0.0003218888118024393,0.4
2023-09-15,130.829801547218,0.025355400131530592,0.025031805621532798,0.215729673331863,0.0003235945099977945,0.4
2023-10-17,131.39723014891678,0.004500700733849339,0.004337150977745557,0.10903317073585471,0.00016354975610378207,0.4
2023-11-17,135.80452804422433,0.03385724258966394,0.033541786918283134,0.2103037809205361,0.00031545567138080416,0.4
2023-12-18,136.6427148835147,0.006755996954370902,0.006172009515157154,0.389324959475832,0.0005839874392137481,0.6
2024-01-19,143.02299912685544,0.04714154102490653,0.046693189964644576,0.29890070684130166,0.0004483510602619525,0.6
2024-02-21,140.28193697774012,-0.018793375337206486,-0.019165184381877635,0.24787269644743357,0.00037180904467115037,0.6
2024-03-21,140.75680910970482,0.0037854892604918255,0.0033851267112176347,0.26690836618279395,0.00040036254927419094,0.6
2024-04-22,141.98469056282315,0.008774359199626769,0.008723424897770523,0.0339562012374975,5.093430185624625e-05,0.6
2024-05-22,141.82443320674113,-0.0011286946180376622,-0.0011286946180376622,0.0,0.0,0.6
2024-06-21,145.58977072091164,0.026988260496007666,0.026549286530069837,0.2926493106252186,0.0004389739659378279,0.6
2024-07-22,151.48044262146735,0.041360753976428466,0.04046075401717489,0.5999999728357173,0.0008999999592535759,0.6
2024-08-20,152.47194858950743,0.0066026323542334175,0.006545438809667166,0.03812902971083432,5.7193544566251474e-05,0.6
2024-09-18,152.53752240083526,0.0004300713143265966,0.0004300713143265966,0.0,0.0,0.6
2024-10-17,149.29235430611274,-0.020817652820895538,-0.021274556211781974,0.30460226059095824,0.00045690339088643735,0.6
2024-11-18,151.51063515856933,0.01526382199063181,0.01485863668482424,0.270123537205046,0.000405185305807569,0.6
2024-12-18,151.8862406914377,0.0029393999355487033,0.0024790704129466533,0.30688634840136664,0.00046032952260204995,0.4
2025-01-22,152.40328406586906,0.0034041488687690524,0.0034041488687690524,0.0,0.0,0.4
2025-02-20,151.7472664086183,-0.0038382105006431466,-0.004304485046183297,0.31084969702676724,0.00046627454554015084,0.4
2025-03-25,150.3339520414345,-0.00852670442461656,-0.009313606766253575,0.524601561091343,0.0007869023416370146,0.4
2025-04-25,151.32869740171665,0.0070669041860860204,0.0066169042107533625,0.2999999835551054,0.0004499999753326581,0.4
2025-05-27,151.59596832303245,0.0022161613915727685,0.0017661615140074757,0.2999999183768618,0.0004499998775652927,0.4
2025-06-26,151.55126526249336,-0.00029488291168688896,-0.00029488291168688896,0.0,0.0,0.4
2025-07-25,152.44936725140565,0.006092569474546394,0.005926060645925397,0.11100588574733167,0.0001665088286209975,0.4
2025-08-25,154.8408866426691,0.01647266129159397,0.015687302836223337,0.5235723035804227,0.0007853584553706341,0.4
2025-09-23,156.15926333478157,0.008873814077622555,0.00851439642783068,0.23961176652791705,0.0003594176497918756,0.4
2025-10-22,160.23944551336632,0.026128339052403637,0.026128339052403637,0.0,0.0,0.4
2025-11-21,164.36339427233625,0.026036164668207906,0.025736164686278425,0.199999987952987,0.0002999999819294805,0.4
2025-12-22,172.70777615368797,0.0511135996656773,0.05076788489489207,0.2304765138568206,0.00034571477078523095,0.4
2026-01-26,177.6855392365937,0.029340782961666534,0.02882188164171705,0.3459342132996549,0.0005189013199494824,0.4
2026-02-26,170.6815657068067,-0.03925918052027666,-0.03941780270853106,0.10574812550293632,0.00015862218825440447,0.4
2026-03-27,175.76560772100638,0.03004105093372833,0.029786708325215086,0.16956173900882895,0.00025434260851324344,0.4
2026-04-29,172.5097539921586,-0.018042599169930118,-0.01852383848617186,0.3208262108278275,0.00048123931624174124,0.4
2026-05-29,169.8663531045776,-0.01526301800141483,-0.015323196668062911,0.040119111098720434,6.017866664808065e-05,0.4
