date,wealth,gross_return,net_return,turnover,friction_cost,equity_cap
2023-12-21,101.68427847217278,0.018797639303477665,0.016842784721727747,1.3032363878332793,0.001954854581749919,0.6
2024-01-19,102.3533106672512,0.007442326023567869,0.006579504768394476,0.5752141701155948,0.0008628212551733922,0.6
2024-02-19,104.5940135552265,0.02237020016143232,0.02189184573872549,0.3189029484712197,0.00047835442270682956,0.6
2024-03-19,105.8733060430854,0.01315319638945378,0.012231029715514537,0.6147777826261627,0.000922166673939244,0.6
2024-04-17,107.76194163875302,0.01783863814452924,0.01783863814452924,0.0,0.0,0.6
2024-05-16,111.49621122166126,0.035552953777347795,0.034652953780533444,0.5999999978762365,0.0008999999968143548,0.6
2024-06-14,111.53449921136149,0.0008486193540340192,0.0003434017109705406,0.3368117620423191,0.0005052176430634786,0.6
2024-07-15,117.20569923237633,0.05131276725119349,0.05084704787410872,0.3104795847231815,0.0004657193770847722,0.6
2024-08-13,119.12382411384452,0.016437620125617336,0.01636545743108643,0.04810846302060281,7.216269453090422e-05,0.6
2024-09-11,119.28836676410957,0.001381274077532968,0.001381274077532968,0.0,0.0,0.6
2024-10-10,118.60555603089378,-0.005724034553730051,-0.005724034553730051,0.0,0.0,0.6
2024-11-08,113.80862301452483,-0.0399723678718199,-0.04044442079188488,0.31470194670998247,0.00047205292006497374,0.6
2024-12-09,122.15331306459599,0.07391028933599286,0.07332212471287139,0.3921097487476445,0.0005881646231214667,0.6
2025-01-07,126.22992244356276,0.03386496649616322,0.03337289244714141,0.3280493660145382,0.0004920740490218073,0.6
2025-02-05,126.4113768322501,0.0014904672451967471,0.0014374910890758525,0.035317437413929675,5.2976156120894515e-05,0.6
2025-03-06,127.33578753268465,0.007361610769750948,0.007312717601844157,0.03259544527119415,4.889316790679123e-05,0.6
2025-04-04,128.63049135269523,0.010634359210306643,0.010167635078066901,0.31114942149316094,0.0004667241322397414,0.6
2025-05-05,131.74470873723232,0.024210568985530312,0.024210568985530312,0.0,0.0,0.6
2025-06-03,129.73680117981687,-0.01474571372585265,-0.015240897161344484,0.3301222903278895,0.0004951834354918343,0.6
2025-07-02,131.64709904539058,0.014724410099536955,0.014724410099536955,0.0,0.0,0.6
2025-07-31,132.15261042175132,0.003928703233428976,0.0038398975748524626,0.05920377238434231,8.880565857651346e-05,0.6
2025-08-29,135.0364409750945,0.022288611463664898,0.021821971916708576,0.3110930313042135,0.00046663954695632027,0.6
2025-09-29,135.31924514975793,0.0025703050121537174,0.002094280422538453,0.31734972641017634,0.0004760245896152645,0.6
2025-10-28,136.34808952348823,0.008062552892551755,0.007603089808782675,0.3063087225127204,0.0004594630837690806,0.6
2025-11-26,137.4321109689522,0.007950397026114775,0.007950397026114775,0.0,0.0,0.6
2025-12-25,145.53058228481416,0.05892706776287171,0.05892706776287171,0.0,0.0,0.6
2026-01-23,144.38235959678292,-0.007827413018499874,-0.0078899065062771,0.04166232518481791,6.249348777722687e-05,0.6
2026-02-23,134.7725668024463,-0.06610794262331521,-0.06655794254349297,0.29999994678516884,0.00044999992017775325,0.6
2026-03-24,139.56826521875536,0.03601864158129997,0.03558363938663222,0.29000146311183295,0.0004350021946677494,0.6
2026-04-22,139.58175250359494,0.0005543840522364007,9.663575611864548e-05,0.30516553074517017,0.00045774829611775527,0.6
2026-05-21,145.224764227468,0.041327796750099344,0.0404280045396888,0.5998614736070298,0.0008997922104105447,0.6
