date,wealth,gross_return,net_return,turnover,friction_cost,equity_cap
2011-07-08,93.41344469094042,-0.06434720014542894,-0.06586555309059586,1.0122352967779413,0.0015183529451669121,0.6
2011-08-08,96.31697274503021,0.03204376196849723,0.031082549880224873,0.6408080588482377,0.0009612120882723565,0.6
2011-09-06,96.63525545894103,0.003754534018446165,0.0033045340280096268,0.2999999936243589,0.00044999999043653837,0.6
2011-10-06,97.8426462191577,0.0129318037744095,0.012494309188530704,0.29166305725253105,0.0004374945858787966,0.6
2011-11-08,100.08632340668812,0.02293148513690868,0.02293148513690868,0.0,0.0,0.6
2011-12-08,100.71313151900516,0.006262674968787518,0.006262674968787518,0.0,0.0,0.6
2012-01-09,101.69756508367173,0.009774629681540636,0.009774629681540636,0.0,0.0,0.6
2012-02-08,106.86987612748281,0.051338992170511855,0.05085973336289374,0.319505871745411,0.0004792588076181165,0.6
2012-03-13,107.16190130877328,0.003035072142860251,0.00273253036189654,0.20169452064247423,0.00030254178096371137,0.6
2012-04-12,106.8112608288974,-0.0029713056529272475,-0.0032720628842293114,0.20050482086804272,0.0003007572313020641,0.6
2012-05-14,106.29509339034269,-0.004358318819123852,-0.004832518917472354,0.3161333988990015,0.00047420009834850223,0.6
2012-06-13,105.0881660932484,-0.01135449679377143,-0.01135449679377143,0.0,0.0,0.6
2012-07-13,108.34920169498353,0.03146121198524088,0.0310314255445424,0.28652429379898553,0.0004297864406984783,0.6
2012-08-13,108.84536745405599,0.0054793836031015175,0.004579320856181536,0.600041831279988,0.000900062746919982,0.6
2012-09-12,109.73467112054747,0.008620336801822281,0.008170340064007391,0.2999978252099271,0.0004499967378148907,0.6
2012-10-11,108.68470468215038,-0.009115241454594858,-0.009568228780160679,0.3019915503772137,0.0004529873255658206,0.6
2012-11-13,118.02270139075343,0.08635847635696914,0.08591822313831661,0.2935021457683539,0.0004402532186525308,0.6
2012-12-14,118.746196905656,0.006586062546400262,0.006130138578231851,0.3039493121122744,0.0004559239681684116,0.6
2013-01-18,116.7411930739505,-0.01645729305499055,-0.016884783546360627,0.2849936609133836,0.00042749049137007537,0.6
2013-02-21,117.04260444086174,0.003001630086879814,0.002581876704997505,0.27983558792153923,0.00041975338188230885,0.6
2013-03-22,114.22168629554167,-0.02410163511651342,-0.02410163511651342,0.0,0.0,0.6
